,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
43,Ligne 9,@Ligne9_RATP,2022-01-02T18:14:04.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 2, 2022", Retour à un trafic régulier sur l'ensemble de la ligne. #ligne9 #RATP,✅,,,3,[],https://twitter.com/Ligne9_RATP/status/1477704763739451395
44,Ligne 9,@Ligne9_RATP,2022-01-02T17:59:11.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 2, 2022","fin d'incident (bagage oublié), le trafic reprend progressivement sur l'ensemble de la #ligne9. #RATP.",⚠,2,,2,[],https://twitter.com/Ligne9_RATP/status/1477701016514711560
45,Ligne 9,@Ligne9_RATP,2022-04-09T19:59:16.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 9, 2022",Fin d'incident. Le trafic reprend progressivement sur l'ensemble de la #ligne9 #ratp,⚠,1,,2,[],https://twitter.com/Ligne9_RATP/status/1512882860709003274
46,Ligne 9,@Ligne9_RATP,2022-04-08T11:47:22.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 8, 2022", Le trafic est rétabli sur l'ensemble de la #ligne9 #RATP,✅,,,2,[],https://twitter.com/Ligne9_RATP/status/1512396681609891841
47,Ligne 9,@Ligne9_RATP,2022-04-08T08:34:47.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 8, 2022",Le trafic est rétabli sur la #ligne9 #RATP,✅,,,1,[],https://twitter.com/Ligne9_RATP/status/1512348217408688129
48,Ligne 9,@Ligne9_RATP,2022-04-06T10:44:53.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 6, 2022","Fin d'incident, retour à un trafic régulier sur la #ligne9. #RATP",✅,,,3,[],https://twitter.com/Ligne9_RATP/status/1511656180090818568
49,Ligne 9,@Ligne9_RATP,2022-04-05T10:47:30.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 5, 2022", Le trafic est rétabli sur la #ligne9 #RATP,✅,,1,5,[],https://twitter.com/Ligne9_RATP/status/1511294453755138049
50,Ligne 9,@Ligne9_RATP,2022-04-05T08:54:49.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 5, 2022",Le trafic est rétabli sur la #Ligne9 #RATP,✅,,,2,[],https://twitter.com/Ligne9_RATP/status/1511266095893819395
51,Ligne 9,@Ligne9_RATP,2022-04-05T05:28:06.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 5, 2022",Le trafic est rétabli sur la #ligne9 #RATP,✅,2,1,3,[],https://twitter.com/Ligne9_RATP/status/1511214073568022528
52,Ligne 9,@Ligne9_RATP,2022-04-01T22:27:33.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 2, 2022", l'incident est terminé (personnes sur les voies à Michel-Ange-Auteuil). Le trafic est rétabli sur l'ensemble de la #Ligne9 #RATP,✅,,,2,[],https://twitter.com/Ligne9_RATP/status/1510021074586673158
53,Ligne 9,@Ligne9_RATP,2022-04-01T05:21:24.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 1, 2022","[  Panne de signalisation à Mairie de Montreuil] 07h20 : Fin d'incident, le trafic est rétabli sur l'ensemble de la #Ligne9 #RATP",✅,,,1,[],https://twitter.com/Ligne9_RATP/status/1509762834581925917
54,Ligne 9,@Ligne9_RATP,2022-04-01T04:42:12.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 1, 2022","[  Panne de signalisation à Mairie de Montreuil] 06h40 : Fin d'incident, le trafic est rétabli sur l'ensemble de la #Ligne9 #RATP",✅,,,1,[],https://twitter.com/Ligne9_RATP/status/1509752968450650134
55,Ligne 9,@Ligne9_RATP,2022-03-31T20:53:11.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 31, 2022",Le trafic est rétabli sur la #Ligne9 #RATP,✅,,,1,[],https://twitter.com/Ligne9_RATP/status/1509634936327876609
