,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
208,Ligne 9,@Ligne9_RATP,2020-11-28T17:19:39.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 28, 2020",[ Personnes sur les voies] 18:19 Une rame stationne à Trocadéro en direction de Pont de Sèvres sur la #ligne9 #RATP,⚠,1.0,2.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1332735923277139969
209,Ligne 9,@Ligne9_RATP,2020-11-27T19:56:53.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 27, 2020",[ Incident d'exploitation] 20h55 : le trafic est perturbé sur l'ensemble de la ligne. #Ligne9 #RATP,⚠,,,2.0,[],https://twitter.com/Ligne9_RATP/status/1332413102500040709
210,Ligne 9,@Ligne9_RATP,2020-11-26T14:59:24.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 26, 2020",[  Panne de signalisation à Oberkampf] 15h58 : Le trafic est perturbé de Mairie de Montreuil à Oberkampf. #ligne9 #RATP,⚠,2.0,,,[],https://twitter.com/Ligne9_RATP/status/1331975853182480388
211,Ligne 9,@Ligne9_RATP,2020-11-26T14:18:58.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 26, 2020",[ Malaise voyageur à Charonne] 15h17 :  le trafic est interrompu de Nation vers Oberkampf. Reprise du trafic estimée vers 15h25. #ligne9 #RATP,❌,1.0,,1.0,[],https://twitter.com/Ligne9_RATP/status/1331965674038718471
212,Ligne 9,@Ligne9_RATP,2020-11-24T07:55:37.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 24, 2020","[ Incident affectant la voie] 08h55 En raison d'un incident affectant la voie à Alma Marceau, le trafic est perturbé sur l'ensemble de la ligne. #Ligne9 #RATP",⚠,4.0,2.0,3.0,[],https://twitter.com/Ligne9_RATP/status/1331144428732489729
213,Ligne 9,@Ligne9_RATP,2020-11-22T14:48:31.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 22, 2020",[ Panne de signalisation] 15h48 : le trafic est perturbé de Oberkampf vers Pont de Sèvres sur la ligne #Ligne9 #RATP,⚠,1.0,1.0,3.0,[],https://twitter.com/Ligne9_RATP/status/1330523562168487941
214,Ligne 9,@Ligne9_RATP,2020-11-21T05:17:37.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 21, 2020",[ Incident d'exploitation] 6h16 : le trafic est perturbé de Mairie de Montreuil vers Pont de Sèvres. #Ligne9 #RATP,⚠,,,,[],https://twitter.com/Ligne9_RATP/status/1330017499505684480
215,Ligne 9,@Ligne9_RATP,2020-11-20T20:23:36.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 20, 2020",[  Incident d'exploitation à Robespierre] 21:22 le trafic est perturbé de Mairie de Montreuil vers Pont de Sèvres sur la #ligne9 #RATP,⚠,1.0,,,[],https://twitter.com/Ligne9_RATP/status/1329883112013246464
216,Ligne 9,@Ligne9_RATP,2020-11-20T06:47:03.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 20, 2020",[ Incident d'exploitation] 07:46 Le trafic est perturbé sur l’ensemble de la #Ligne9 #RATP,⚠,5.0,4.0,2.0,[],https://twitter.com/Ligne9_RATP/status/1329677620947128320
217,Ligne 9,@Ligne9_RATP,2020-11-19T05:33:04.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 19, 2020",[ Panne de signalisation] 06:32 Le trafic est interrompu entre Nation et Mairie de Montreuil. Reprise estimée du trafic vers 08:00 #Ligne9 #RATP,❌,2.0,2.0,,[],https://twitter.com/Ligne9_RATP/status/1329296615048417281
218,Ligne 9,@Ligne9_RATP,2020-11-19T05:18:12.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 19, 2020",[ Panne de signalisation ] 6:17 Le trafic est interrompu entre Nation et Mairie de Montreuil. Reprise estimée du trafic vers 06:30  #Ligne9 #RATP,❌,,1.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1329292872126967808
219,Ligne 9,@Ligne9_RATP,2020-11-13T07:41:25.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 13, 2020",[Incident voyageur] 8:41 Le trafic est perturbé sur l'ensemble de la #Ligne9 #RATP,⚠,1.0,1.0,2.0,[],https://twitter.com/Ligne9_RATP/status/1327154585295786002
220,Ligne 9,@Ligne9_RATP,2020-11-08T13:42:18.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 8, 2020",[ Incident technique à Chaussée d'Antin] 14h40 : Une rame stationne à Chaussée d'Antin en direction de Mairie de Montreuil #Ligne9 #RATP,⚠,1.0,,,[],https://twitter.com/Ligne9_RATP/status/1325433466297708544
221,Ligne 9,@Ligne9_RATP,2020-11-06T18:50:05.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 6, 2020",[Bagage oublié à Bonne Nouvelle] 19h45 : Une rame stationne à Bonne Nouvelle en direction de Mairie de Montreuil  #Ligne9 #RATP,⚠,1.0,1.0,2.0,[],https://twitter.com/Ligne9_RATP/status/1324786147315376128
222,Ligne 9,@Ligne9_RATP,2020-10-28T08:48:30.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 28, 2020",[ Panne de signalisation sur Nation] 09h45 le trafic est perturbé sur l'ensemble de la ligne. #Ligne9 #RATP,⚠,,,,[],https://twitter.com/Ligne9_RATP/status/1321373262216126464
